query,target,Similarity
0,202,0.14814814814814814
0,203,0.16535433070866143
0,204,0.16535433070866143
0,205,0.10666666666666667
0,206,0.10666666666666667
0,207,0.17073170731707318
0,208,0.17073170731707318
0,209,0.06766917293233082
0,210,0.0661764705882353
0,211,0.06474820143884892
0,212,0.06338028169014084
0,213,0.06206896551724138
0,214,0.059602649006622516
0,215,0.6491228070175439
0,216,0.6885245901639344
0,217,0.7368421052631579
0,218,0.6363636363636364
0,219,0.47761194029850745
0,220,0.4794520547945205
0,221,0.5072463768115942
0,222,0.44871794871794873
0,223,0.4305555555555556
0,224,0.5373134328358209
0,225,0.28125
0,226,0.3516483516483517
0,227,0.18181818181818182
0,228,0.23809523809523808
0,229,0.18947368421052632
0,230,0.24175824175824176
0,231,0.49206349206349204
0,232,0.6491228070175439
0,233,0.5373134328358209
0,234,0.6885245901639344
0,235,0.23880597014925373
0,236,0.31746031746031744
0,237,0.25
0,238,0.36363636363636365
0,239,0.2222222222222222
0,240,0.3026315789473684
0,241,0.2288135593220339
0,242,0.2231404958677686
0,243,0.21774193548387097
0,244,0.2125984251968504
0,245,0.2076923076923077
0,246,0.20300751879699247
0,247,0.17293233082706766
0,248,0.18248175182481752
0,249,0.07514450867052024
0,250,0.15822784810126583
0,251,0.09375
0,252,0.2283464566929134
0,253,0.2366412213740458
0,254,0.10714285714285714
0,255,0.20394736842105263
0,256,0.12903225806451613
0,257,0.18446601941747573
0,258,0.1623931623931624
0,259,0.17307692307692307
0,260,0.09219858156028368
0,261,0.15254237288135594
0,262,0.14285714285714285
0,263,0.09523809523809523
0,264,0.08661417322834646
0,265,0.11403508771929824
0,266,0.09649122807017543
0,267,0.125
0,268,0.13761467889908258
0,269,0.37349397590361444
0,270,0.10067114093959731
0,271,0.06432748538011696
0,272,0.1076923076923077
0,273,0.06578947368421052
0,274,0.1076923076923077
0,275,0.06578947368421052
0,276,0.18243243243243243
0,277,0.2116788321167883
0,278,0.21481481481481482
0,279,0.2076923076923077
0,280,0.14074074074074075
0,281,0.14666666666666667
0,282,0.14473684210526316
0,283,0.18518518518518517
0,284,0.1390728476821192
0,285,0.14685314685314685
0,286,0.18840579710144928
0,287,0.14685314685314685
0,288,0.18840579710144928
0,289,0.13761467889908258
0,290,0.09166666666666666
0,291,0.12931034482758622
0,292,0.2413793103448276
0,293,0.2283464566929134
0,294,0.2
0,295,0.13978494623655913
0,296,0.13761467889908258
0,297,0.06766917293233082
0,298,0.07575757575757576
0,299,0.15217391304347827
0,300,0.14814814814814814
0,301,0.07575757575757576
0,302,0.08396946564885496
1,0,0.6885245901639344
1,1,0.65625
1,2,0.7424242424242424
1,3,0.6363636363636364
1,4,0.6086956521739131
1,5,0.7166666666666667
1,6,0.578125
1,7,0.6885245901639344
1,8,0.6363636363636364
1,9,0.6086956521739131
1,10,0.765625
1,11,0.6268656716417911
1,12,0.65625
1,13,0.65625
1,14,0.6176470588235294
1,15,0.6885245901639344
1,16,0.65625
1,17,0.6268656716417911
1,18,0.6
1,19,0.5753424657534246
1,20,0.1485148514851485
1,21,0.16666666666666666
1,22,0.18446601941747573
1,23,0.21359223300970873
1,24,0.18269230769230768
1,25,0.24271844660194175
1,26,0.24347826086956523
1,27,0.1485148514851485
1,28,0.14423076923076922
1,29,0.1619047619047619
1,30,0.21153846153846154
1,31,0.14423076923076922
1,32,0.16
1,33,0.1485148514851485
1,34,0.1485148514851485
1,35,0.1485148514851485
1,36,0.14423076923076922
1,37,0.1388888888888889
1,38,0.10377358490566038
1,39,0.10112359550561797
1,40,0.12222222222222222
1,41,0.15555555555555556
1,42,0.18888888888888888
1,43,0.23595505617977527
1,44,0.2696629213483146
1,45,0.2608695652173913
1,46,0.25263157894736843
1,47,0.24489795918367346
1,48,0.2376237623762376
1,49,0.22429906542056074
1,50,0.10416666666666667
1,51,0.12371134020618557
1,52,0.14583333333333334
1,53,0.10833333333333334
1,54,0.16393442622950818
1,55,0.21487603305785125
1,56,0.13114754098360656
1,57,0.09917355371900827
1,58,0.16037735849056603
1,59,0.22857142857142856
1,60,0.22608695652173913
1,61,0.22033898305084745
1,62,0.20967741935483872
1,63,0.578125
1,64,0.65625
1,65,0.4868421052631579
1,66,0.5753424657534246
1,67,0.5753424657534246
1,68,0.5333333333333333
1,69,0.4935064935064935
1,70,0.39759036144578314
1,71,0.13
1,72,0.24390243902439024
1,73,0.18604651162790697
1,74,0.27184466019417475
1,75,0.4117647058823529
1,76,0.34831460674157305
1,77,0.14615384615384616
1,78,0.22123893805309736
1,79,0.1794871794871795
1,80,0.2839506172839506
1,81,0.3684210526315789
1,82,0.375
1,83,0.4666666666666667
1,84,0.3
1,85,0.38666666666666666
1,86,0.3924050632911392
1,87,0.4864864864864865
1,88,0.1111111111111111
1,89,0.14285714285714285
1,90,0.1320754716981132
1,91,0.1650485436893204
1,92,0.1320754716981132
1,93,0.1320754716981132
1,94,0.2403846153846154
1,95,0.2403846153846154
1,96,0.1320754716981132
1,97,0.23214285714285715
1,98,0.2169811320754717
1,99,0.25
1,100,0.29906542056074764
1,101,0.23728813559322035
1,102,0.1937984496124031
1,103,0.22857142857142856
1,104,0.1391304347826087
1,105,0.15384615384615385
1,106,0.13445378151260504
1,107,0.14634146341463414
1,108,0.2627118644067797
1,109,0.14173228346456693
1,110,0.11538461538461539
1,111,0.10687022900763359
1,112,0.20224719101123595
1,113,0.3875
1,114,0.1978021978021978
1,115,0.2627118644067797
1,116,0.15441176470588236
1,117,0.2540983606557377
1,118,0.15
1,119,0.14173228346456693
1,120,0.15503875968992248
1,121,0.14
1,122,0.16981132075471697
1,123,0.11764705882352941
1,124,0.12162162162162163
1,125,0.22302158273381295
1,126,0.15337423312883436
1,127,0.1337579617834395
1,128,0.15151515151515152
1,129,0.1527777777777778
1,130,0.25925925925925924
1,131,0.18238993710691823
1,132,0.16339869281045752
1,133,0.11347517730496454
1,134,0.2152777777777778
1,135,0.11764705882352941
1,136,0.1488095238095238
1,137,0.12962962962962962
1,138,0.145985401459854
1,139,0.25
1,140,0.1476510067114094
1,141,0.17682926829268292
1,142,0.15822784810126583
1,143,0.08547008547008547
1,144,0.17886178861788618
1,145,0.12413793103448276
1,146,0.08870967741935484
1,147,0.07633587786259542
1,148,0.14912280701754385
1,149,0.1440677966101695
1,150,0.12612612612612611
1,151,0.12173913043478261
1,152,0.22935779816513763
1,153,0.13636363636363635
1,154,0.13157894736842105
1,155,0.1037037037037037
1,156,0.11678832116788321
1,157,0.18439716312056736
1,158,0.1793103448275862
1,159,0.15172413793103448
1,160,0.1476510067114094
1,161,0.1037037037037037
1,162,0.11678832116788321
1,163,0.1037037037037037
1,164,0.11678832116788321
1,165,0.17475728155339806
1,166,0.16037735849056603
1,167,0.2621359223300971
1,168,0.10377358490566038
1,169,0.17142857142857143
1,170,0.15126050420168066
1,171,0.18018018018018017
1,172,0.16666666666666666
1,173,0.0875
1,174,0.09433962264150944
1,175,0.11538461538461539
1,176,0.2108843537414966
1,177,0.14619883040935672
1,178,0.1388888888888889
1,179,0.1310344827586207
1,180,0.0967741935483871
1,181,0.12582781456953643
1,182,0.10309278350515463
1,183,0.1836734693877551
1,184,0.07920792079207921
1,185,0.17475728155339806
1,186,0.07692307692307693
1,187,0.09183673469387756
1,188,0.09183673469387756
1,189,0.16981132075471697
1,190,0.29245283018867924
1,191,0.3564356435643564
1,192,0.3888888888888889
1,193,0.4423076923076923
1,194,0.2926829268292683
1,195,0.33613445378151263
1,196,0.27184466019417475
1,197,0.28431372549019607
1,198,0.28431372549019607
1,199,0.27184466019417475
1,200,0.28431372549019607
1,201,0.28431372549019607
1,202,0.2809917355371901
1,203,0.2809917355371901
1,204,0.17687074829931973
1,205,0.17687074829931973
1,206,0.16153846153846155
1,207,0.16153846153846155
1,208,0.06428571428571428
1,209,0.06293706293706294
1,210,0.06164383561643835
1,211,0.06040268456375839
1,212,0.05921052631578947
1,213,0.056962025316455694
1,214,0.578125
1,215,1.0
1,216,0.65625
1,217,0.5753424657534246
1,218,0.43243243243243246
1,219,0.7164179104477612
1,220,0.4605263157894737
1,221,0.4117647058823529
1,222,0.3924050632911392
1,223,0.4864864864864865
1,224,0.3978494623655914
1,225,0.4772727272727273
1,226,0.16842105263157894
1,227,0.21978021978021978
1,228,0.34831460674157305
1,229,0.4117647058823529
1,230,0.44285714285714284
1,231,0.578125
1,232,0.8032786885245902
1,233,1.0
1,234,0.21621621621621623
1,235,0.2857142857142857
1,236,0.22784810126582278
1,237,0.3287671232876712
1,238,0.20454545454545456
1,239,0.27710843373493976
1,240,0.216
1,241,0.2109375
1,242,0.20610687022900764
1,243,0.20149253731343283
1,244,0.19708029197080293
1,245,0.19285714285714287
1,246,0.16428571428571428
1,247,0.19858156028368795
1,248,0.0903954802259887
1,249,0.25
1,250,0.14814814814814814
1,251,0.21641791044776118
1,252,0.2518518518518518
1,253,0.12209302325581395
1,254,0.3013698630136986
1,255,0.18579234972677597
1,256,0.17272727272727273
1,257,0.19166666666666668
1,258,0.16216216216216217
1,259,0.16666666666666666
1,260,0.2767857142857143
1,261,0.16153846153846155
1,262,0.11538461538461539
1,263,0.10687022900763359
1,264,0.10743801652892562
1,265,0.1
1,266,0.11920529801324503
1,267,0.27184466019417475
1,268,0.5714285714285714
1,269,0.1958041958041958
1,270,0.125
1,271,0.17989417989417988
1,272,0.1111111111111111
1,273,0.17989417989417988
1,274,0.1111111111111111
1,275,0.25517241379310346
1,276,0.32061068702290074
1,277,0.20422535211267606
1,278,0.19708029197080293
1,279,0.13380281690140844
1,280,0.16993464052287582
1,281,0.13836477987421383
1,282,0.17751479289940827
1,283,0.23448275862068965
1,284,0.14
1,285,0.1793103448275862
1,286,0.14
1,287,0.1793103448275862
1,288,0.27184466019417475
1,289,0.1794871794871795
1,290,0.22123893805309736
1,291,0.22764227642276422
1,292,0.21641791044776118
1,293,0.1889763779527559
1,294,0.13
1,295,0.27184466019417475
1,296,0.14615384615384616
1,297,0.08759124087591241
1,298,0.1414141414141414
1,299,0.28431372549019607
1,300,0.15503875968992248
1,301,0.09558823529411764
2,0,0.7368421052631579
2,1,0.6363636363636364
2,2,0.711864406779661
2,3,0.6774193548387096
2,4,0.7777777777777778
2,5,0.6491228070175439
2,6,0.7777777777777778
2,7,0.711864406779661
2,8,0.6774193548387096
2,9,0.65625
2,10,0.7
2,11,0.7368421052631579
2,12,0.7368421052631579
2,13,0.6885245901639344
2,14,0.7777777777777778
2,15,0.7368421052631579
2,16,0.7
2,17,0.6666666666666666
2,18,0.6363636363636364
2,19,0.1595744680851064
2,20,0.17894736842105263
2,21,0.19791666666666666
2,22,0.22916666666666666
2,23,0.1485148514851485
2,24,0.2604166666666667
2,25,0.25925925925925924
2,26,0.1595744680851064
2,27,0.15463917525773196
2,28,0.17346938775510204
2,29,0.14423076923076922
2,30,0.15463917525773196
2,31,0.1595744680851064
2,32,0.23863636363636365
2,33,0.1595744680851064
2,34,0.1595744680851064
2,35,0.15463917525773196
2,36,0.1485148514851485
2,37,0.1111111111111111
2,38,0.10975609756097561
2,39,0.13253012048192772
2,40,0.1686746987951807
2,41,0.20481927710843373
2,42,0.25609756097560976
2,43,0.2926829268292683
2,44,0.2823529411764706
2,45,0.2727272727272727
2,46,0.26373626373626374
2,47,0.2553191489361702
2,48,0.24
2,49,0.11235955056179775
2,50,0.13333333333333333
2,51,0.15730337078651685
2,52,0.11504424778761062
2,53,0.13445378151260504
2,54,0.22807017543859648
2,55,0.1391304347826087
2,56,0.10526315789473684
2,57,0.1717171717171717
2,58,0.24489795918367346
2,59,0.24074074074074073
2,60,0.23423423423423423
2,61,0.2222222222222222
2,62,0.6491228070175439
2,63,0.7368421052631579
2,64,0.5362318840579711
2,65,0.6363636363636364
2,66,0.6363636363636364
2,67,0.5882352941176471
2,68,0.5428571428571428
2,69,0.4342105263157895
2,70,0.13978494623655913
2,71,0.26666666666666666
2,72,0.20253164556962025
2,73,0.13761467889908258
2,74,0.24175824175824176
2,75,0.18947368421052632
2,76,0.06766917293233082
2,77,0.12931034482758622
2,78,0.09166666666666666
2,79,0.3108108108108108
2,80,0.4057971014492754
2,81,0.410958904109589
2,82,0.5147058823529411
2,83,0.3287671232876712
2,84,0.4264705882352941
2,85,0.4305555555555556
2,86,0.5373134328358209
2,87,0.1188118811881188
2,88,0.15306122448979592
2,89,0.1414141414141414
2,90,0.17708333333333334
2,91,0.1414141414141414
2,92,0.1414141414141414
2,93,0.12962962962962962
2,94,0.12962962962962962
2,95,0.1414141414141414
2,96,0.11965811965811966
2,97,0.11926605504587157
2,98,0.26804123711340205
2,99,0.2222222222222222
2,100,0.16806722689075632
2,101,0.13076923076923078
2,102,0.12962962962962962
2,103,0.14814814814814814
2,104,0.14285714285714285
2,105,0.16363636363636364
2,106,0.15517241379310345
2,107,0.14516129032258066
2,108,0.15
2,109,0.12195121951219512
2,110,0.11290322580645161
2,111,0.21951219512195122
2,112,0.20930232558139536
2,113,0.21428571428571427
2,114,0.14516129032258066
2,115,0.13636363636363635
2,116,0.140625
2,117,0.1323529411764706
2,118,0.15
2,119,0.14516129032258066
2,120,0.0718954248366013
2,121,0.18181818181818182
2,122,0.12403100775193798
2,123,0.1276595744680851
2,124,0.12413793103448276
2,125,0.09036144578313253
2,126,0.11764705882352941
2,127,0.16
2,128,0.16058394160583941
2,129,0.15602836879432624
2,130,0.11728395061728394
2,131,0.1476510067114094
2,132,0.11940298507462686
2,133,0.12
2,134,0.1232876712328767
2,135,0.08771929824561403
2,136,0.11392405063291139
2,137,0.15384615384615385
2,138,0.1506849315068493
2,139,0.15492957746478872
2,140,0.11377245508982035
2,141,0.14285714285714285
2,142,0.09090909090909091
2,143,0.078125
2,144,0.05405405405405406
2,145,0.06666666666666667
2,146,0.08064516129032258
2,147,0.1588785046728972
2,148,0.13274336283185842
2,149,0.1346153846153846
2,150,0.10909090909090909
2,151,0.12389380530973451
2,152,0.14563106796116504
2,153,0.11926605504587157
2,154,0.109375
2,155,0.10606060606060606
2,156,0.0958904109589041
2,157,0.09333333333333334
2,158,0.0958904109589041
2,159,0.09333333333333334
2,160,0.109375
2,161,0.10606060606060606
2,162,0.109375
2,163,0.10606060606060606
2,164,0.1875
2,165,0.1717171717171717
2,166,0.16037735849056603
2,167,0.1111111111111111
2,168,0.1836734693877551
2,169,0.16071428571428573
2,170,0.19230769230769232
2,171,0.17757009345794392
2,172,0.0915032679738562
2,173,0.09868421052631579
2,174,0.12080536912751678
2,175,0.11764705882352941
2,176,0.08620689655172414
2,177,0.12949640287769784
2,178,0.13768115942028986
2,179,0.10135135135135136
2,180,0.13194444444444445
2,181,0.1111111111111111
2,182,0.07920792079207921
2,183,0.0851063829787234
2,184,0.1875
2,185,0.08247422680412371
2,186,0.0989010989010989
2,187,0.0989010989010989
2,188,0.18181818181818182
2,189,0.31313131313131315
2,190,0.3829787234042553
2,191,0.2543859649122807
2,192,0.3
2,193,0.20634920634920634
2,194,0.2459016393442623
2,195,0.13761467889908258
2,196,0.14814814814814814
2,197,0.14814814814814814
2,198,0.13761467889908258
2,199,0.14814814814814814
2,200,0.14814814814814814
2,201,0.16535433070866143
2,202,0.16535433070866143
2,203,0.10666666666666667
2,204,0.10666666666666667
2,205,0.17073170731707318
2,206,0.17073170731707318
2,207,0.06766917293233082
2,208,0.0661764705882353
2,209,0.06474820143884892
2,210,0.06338028169014084
2,211,0.06206896551724138
2,212,0.059602649006622516
2,213,0.6491228070175439
2,214,0.6885245901639344
2,215,0.7368421052631579
2,216,0.6363636363636364
2,217,0.47761194029850745
2,218,0.4794520547945205
2,219,0.5072463768115942
2,220,0.44871794871794873
2,221,0.4305555555555556
2,222,0.5373134328358209
2,223,0.28125
2,224,0.3516483516483517
2,225,0.18181818181818182
2,226,0.23809523809523808
2,227,0.18947368421052632
2,228,0.24175824175824176
2,229,0.49206349206349204
2,230,0.6491228070175439
2,231,0.5373134328358209
2,232,0.6885245901639344
2,233,0.23880597014925373
2,234,0.31746031746031744
2,235,0.25
2,236,0.36363636363636365
2,237,0.2222222222222222
2,238,0.3026315789473684
2,239,0.2288135593220339
2,240,0.2231404958677686
2,241,0.21774193548387097
2,242,0.2125984251968504
2,243,0.2076923076923077
2,244,0.20300751879699247
2,245,0.17293233082706766
2,246,0.18248175182481752
2,247,0.07514450867052024
2,248,0.15822784810126583
2,249,0.09375
2,250,0.2283464566929134
2,251,0.2366412213740458
2,252,0.10714285714285714
2,253,0.20394736842105263
2,254,0.12903225806451613
2,255,0.18446601941747573
2,256,0.1623931623931624
2,257,0.24489795918367346
2,258,0.09219858156028368
2,259,0.15254237288135594
2,260,0.14285714285714285
2,261,0.09523809523809523
2,262,0.08661417322834646
2,263,0.14414414414414414
2,264,0.12612612612612611
2,265,0.125
2,266,0.13761467889908258
2,267,0.37349397590361444
2,268,0.10067114093959731
2,269,0.06432748538011696
2,270,0.1076923076923077
2,271,0.06578947368421052
2,272,0.1076923076923077
2,273,0.06578947368421052
2,274,0.18243243243243243
2,275,0.2116788321167883
2,276,0.21481481481481482
2,277,0.2076923076923077
2,278,0.14074074074074075
2,279,0.14666666666666667
2,280,0.14473684210526316
2,281,0.18518518518518517
2,282,0.1390728476821192
2,283,0.14685314685314685
2,284,0.18840579710144928
2,285,0.14685314685314685
2,286,0.18840579710144928
2,287,0.13761467889908258
2,288,0.09166666666666666
2,289,0.12931034482758622
2,290,0.2413793103448276
2,291,0.2283464566929134
2,292,0.2
2,293,0.13978494623655913
2,294,0.13761467889908258
2,295,0.06766917293233082
2,296,0.07575757575757576
2,297,0.15217391304347827
2,298,0.14814814814814814
2,299,0.07575757575757576
2,300,0.08396946564885496
3,0,0.6086956521739131
3,1,0.6774193548387096
3,2,0.6461538461538462
3,3,0.7368421052631579
3,4,0.6166666666666667
3,5,0.7368421052631579
3,6,0.6774193548387096
3,7,0.6461538461538462
3,8,0.6268656716417911
3,9,0.6666666666666666
3,10,0.7
3,11,0.7
3,12,0.65625
3,13,0.7368421052631579
3,14,0.7
3,15,0.6666666666666666
3,16,0.6363636363636364
3,17,0.6086956521739131
3,18,0.15463917525773196
3,19,0.17346938775510204
3,20,0.1919191919191919
3,21,0.2222222222222222
3,22,0.14423076923076922
3,23,0.25252525252525254
3,24,0.25225225225225223
3,25,0.15463917525773196
3,26,0.15
3,27,0.16831683168316833
3,28,0.14018691588785046
3,29,0.15
3,30,0.15463917525773196
3,31,0.15463917525773196
3,32,0.15463917525773196
3,33,0.15463917525773196
3,34,0.26373626373626374
3,35,0.14423076923076922
3,36,0.10784313725490197
3,37,0.10588235294117647
3,38,0.12790697674418605
3,39,0.16279069767441862
3,40,0.19767441860465115
3,41,0.24705882352941178
3,42,0.2823529411764706
3,43,0.2727272727272727
3,44,0.26373626373626374
3,45,0.2553191489361702
3,46,0.24742268041237114
3,47,0.23300970873786409
3,48,0.10869565217391304
3,49,0.12903225806451613
3,50,0.15217391304347827
3,51,0.11206896551724138
3,52,0.13114754098360656
3,53,0.2222222222222222
3,54,0.13559322033898305
3,55,0.10256410256410256
3,56,0.16666666666666666
3,57,0.2376237623762376
3,58,0.23423423423423423
3,59,0.22807017543859648
3,60,0.21666666666666667
3,61,0.6166666666666667
3,62,0.7
3,63,0.5138888888888888
3,64,0.6086956521739131
3,65,0.6086956521739131
3,66,0.5633802816901409
3,67,0.5205479452054794
3,68,0.4177215189873418
3,69,0.13541666666666666
3,70,0.2564102564102564
3,71,0.1951219512195122
3,72,0.13392857142857142
3,73,0.23404255319148937
3,74,0.1836734693877551
3,75,0.0661764705882353
3,76,0.12605042016806722
3,77,0.08943089430894309
3,78,0.2987012987012987
3,79,0.3888888888888889
3,80,0.39473684210526316
3,81,0.49295774647887325
3,82,0.3157894736842105
3,83,0.4084507042253521
3,84,0.41333333333333333
3,85,0.5142857142857142
3,86,0.11538461538461539
3,87,0.1485148514851485
3,88,0.13725490196078433
3,89,0.1717171717171717
3,90,0.13725490196078433
3,91,0.13725490196078433
3,92,0.12612612612612611
3,93,0.12612612612612611
3,94,0.13725490196078433
3,95,0.11666666666666667
3,96,0.11607142857142858
3,97,0.26
3,98,0.21621621621621623
3,99,0.16393442622950818
3,100,0.12781954887218044
3,101,0.12612612612612611
3,102,0.14414414414414414
3,103,0.1391304347826087
3,104,0.1391304347826087
3,105,0.24545454545454545
3,106,0.14173228346456693
3,107,0.14634146341463414
3,108,0.11904761904761904
3,109,0.11023622047244094
3,110,0.35526315789473684
3,111,0.20224719101123595
3,112,0.20689655172413793
3,113,0.14173228346456693
3,114,0.13333333333333333
3,115,0.13740458015267176
3,116,0.12949640287769784
3,117,0.14634146341463414
3,118,0.14173228346456693
3,119,0.07051282051282051
3,120,0.17647058823529413
3,121,0.12121212121212122
3,122,0.125
3,123,0.12162162162162163
3,124,0.08875739644970414
3,125,0.11538461538461539
3,126,0.15625
3,127,0.15714285714285714
3,128,0.1527777777777778
3,129,0.11515151515151516
3,130,0.14473684210526316
3,131,0.11678832116788321
3,132,0.11764705882352941
3,133,0.12080536912751678
3,134,0.08620689655172414
3,135,0.11180124223602485
3,136,0.15037593984962405
3,137,0.1476510067114094
3,138,0.15172413793103448
3,139,0.11176470588235295
3,140,0.14012738853503184
3,141,0.08849557522123894
3,142,0.07633587786259542
3,143,0.052980132450331126
3,144,0.06504065040650407
3,145,0.07874015748031496
3,146,0.15454545454545454
3,147,0.12931034482758622
3,148,0.1308411214953271
3,149,0.10619469026548672
3,150,0.1206896551724138
3,151,0.14150943396226415
3,152,0.11607142857142858
3,153,0.10687022900763359
3,154,0.1037037037037037
3,155,0.09395973154362416
3,156,0.0915032679738562
3,157,0.09395973154362416
3,158,0.0915032679738562
3,159,0.10687022900763359
3,160,0.1037037037037037
3,161,0.10687022900763359
3,162,0.1037037037037037
3,163,0.18181818181818182
3,164,0.16666666666666666
3,165,0.1559633027522936
3,166,0.10784313725490197
3,167,0.1782178217821782
3,168,0.1565217391304348
3,169,0.18691588785046728
3,170,0.17272727272727273
3,171,0.08974358974358974
3,172,0.0967741935483871
3,173,0.11842105263157894
3,174,0.11538461538461539
3,175,0.0847457627118644
3,176,0.1267605633802817
3,177,0.1347517730496454
3,178,0.09933774834437085
3,179,0.1292517006802721
3,180,0.10752688172043011
3,181,0.07692307692307693
3,182,0.08247422680412371
3,183,0.18181818181818182
3,184,0.08
3,185,0.09574468085106383
3,186,0.09574468085106383
3,187,0.17647058823529413
3,188,0.30392156862745096
3,189,0.3711340206185567
3,190,0.24786324786324787
3,191,0.2920353982300885
3,192,0.20155038759689922
3,193,0.24
3,194,0.13392857142857142
3,195,0.14414414414414414
3,196,0.14414414414414414
3,197,0.13392857142857142
3,198,0.14414414414414414
3,199,0.14414414414414414
