,feature,importance,importance_std,abs_importance
80,MATS3are,0.0,0.0,0.0
81,MATS2are,0.0,0.0,0.0
82,MATS2pe,0.0,0.0,0.0
83,MATS3se,0.0,0.0,0.0
84,MATS2se,0.0,0.0,0.0
85,MATS7v,0.0,0.0,0.0
86,MATS6s,0.0,0.0,0.0
87,MATS6d,0.0,0.0,0.0
88,MATS3c,0.0,0.0,0.0
89,MATS2c,0.0,0.0,0.0
90,MATS1c,0.0,0.0,0.0
91,AATSC2p,0.0,0.0,0.0
92,AATSC2se,0.0,0.0,0.0
93,AATSC6d,0.0,0.0,0.0
94,GATS3c,0.0,0.0,0.0
95,AATSC4c,0.0,0.0,0.0
96,AATSC3c,0.0,0.0,0.0
97,AATSC2c,0.0,0.0,0.0
98,AATSC0c,0.0,0.0,0.0
99,ATSC2are,0.0,0.0,0.0
100,ATSC2pe,0.0,0.0,0.0
101,ATSC2se,0.0,0.0,0.0
102,ATSC7v,0.0,0.0,0.0
103,ATSC7d,0.0,0.0,0.0
104,ATSC6d,0.0,0.0,0.0
105,ATSC5c,0.0,0.0,0.0
106,ATSC4c,0.0,0.0,0.0
107,ATSC3c,0.0,0.0,0.0
108,ATSC2c,0.0,0.0,0.0
109,GATS2c,0.0,0.0,0.0
110,GATS5c,0.0,0.0,0.0
111,nBondsD_0,0.0,0.0,0.0
112,SdO,0.0,0.0,0.0
113,nS_3,0.0,0.0,0.0
114,nS_2,0.0,0.0,0.0
115,nS_0,0.0,0.0,0.0
116,nBase_1,0.0,0.0,0.0
117,nBase_0,0.0,0.0,0.0
118,SRW05,0.0,0.0,0.0
119,TopoPSA,0.0,0.0,0.0
120,VSA_EState9,0.0,0.0,0.0
121,VSA_EState5,0.0,0.0,0.0
122,VSA_EState1,0.0,0.0,0.0
123,PEOE_VSA13,0.0,0.0,0.0
124,PEOE_VSA12,0.0,0.0,0.0
125,PEOE_VSA11,0.0,0.0,0.0
126,PEOE_VSA10,0.0,0.0,0.0
127,SaaNH,0.0,0.0,0.0
128,GATS1s,0.0,0.0,0.0
129,SdssC,0.0,0.0,0.0
130,SdsCH,0.0,0.0,0.0
131,AXp-5d,0.0,0.0,0.0
132,BCUTi-1l,0.0,0.0,0.0
133,BCUTp-1h,0.0,0.0,0.0
134,BCUTv-1h,0.0,0.0,0.0
135,BCUTd-1l,0.0,0.0,0.0
136,BCUTc-1l,0.0,0.0,0.0
137,BCUTc-1h,0.0,0.0,0.0
138,GATS2are,0.0,0.0,0.0
139,GATS2pe,0.0,0.0,0.0
140,GATS2se,0.0,0.0,0.0
141,GATS4v,0.0,0.0,0.0
142,GATS2s,0.0,0.0,0.0
143,isophthalamides_dipicolineamides,0.0,0.0,0.0
