,feature,importance,importance_std,abs_importance
117,SRW05,0.0,0.0,0.0
118,TopoPSA,0.0,0.0,0.0
119,VSA_EState9,0.0,0.0,0.0
120,VSA_EState5,0.0,0.0,0.0
121,VSA_EState3,0.0,0.0,0.0
122,EState_VSA3,0.0,0.0,0.0
123,PEOE_VSA13,0.0,0.0,0.0
124,PEOE_VSA12,0.0,0.0,0.0
125,PEOE_VSA11,0.0,0.0,0.0
126,PEOE_VSA10,0.0,0.0,0.0
127,SssO,0.0,0.0,0.0
128,GATS4v,0.0,0.0,0.0
129,SdO,0.0,0.0,0.0
130,SaaNH,0.0,0.0,0.0
131,SssNH,0.0,0.0,0.0
132,SdssC,0.0,0.0,0.0
133,SdsCH,0.0,0.0,0.0
134,AXp-5d,0.0,0.0,0.0
135,BCUTi-1l,0.0,0.0,0.0
136,BCUTp-1h,0.0,0.0,0.0
137,BCUTv-1h,0.0,0.0,0.0
138,BCUTd-1l,0.0,0.0,0.0
139,GATS2are,0.0,0.0,0.0
140,GATS2pe,0.0,0.0,0.0
141,GATS5se,0.0,0.0,0.0
142,GATS2se,0.0,0.0,0.0
143,isophthalamides_dipicolineamides,0.0,0.0,0.0
