,SpMax_A,ATSC0c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6d,ATSC7d,ATSC7v,ATSC2se,ATSC2pe,ATSC2are,AATSC0c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6d,AATSC7v,AATSC2se,AATSC2p,MATS1c,MATS2c,MATS3c,MATS4c,MATS6d,MATS6s,MATS7v,MATS2se,MATS3se,MATS2pe,MATS2are,MATS3are,GATS1c,GATS2c,GATS3c,GATS5c,GATS1s,GATS2s,GATS4v,GATS2se,GATS5se,GATS2pe,GATS2are,BCUTc-1h,BCUTc-1l,BCUTd-1l,BCUTv-1h,BCUTp-1h,BCUTi-1l,AXp-5d,SdsCH,SdssC,SssNH,SaaNH,SdO,SssO,PEOE_VSA6,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,EState_VSA3,VSA_EState1,VSA_EState3,VSA_EState5,VSA_EState9,TopoPSA,SRW05,nBase_0,nBase_1,nS_0,nS_1,nS_2,nS_3,nBondsD_0,nBondsD_1,nBondsD_2,nBondsD_3,nBondsD_4,nBondsD_5,nBondsD_6,NdsCH_0,NdsCH_1,NdsCH_2,NdssC_0,NdssC_1,NdssC_2,NdssC_3,NdssC_4,NssNH_0,NssNH_1,NssNH_2,NssNH_3,NssNH_4,NssNH_6,NaaNH_0,NaaNH_1,NaaNH_2,NdO_0,NdO_1,NdO_2,NdO_3,NdO_4,NdO_5,NdO_6,NssO_0,NssO_1,NssO_2,n5Ring_0,n5Ring_1,n5Ring_2,n5Ring_3,n5HRing_0,n5HRing_1,n5HRing_2,n5HRing_3,nARing_0,nARing_1,nARing_2,n5ARing_0,n5ARing_1,nAHRing_0,nAHRing_1,n5AHRing_0,n5AHRing_1,nFRing_0,nFRing_1,nFRing_2,nFHRing_0,nFHRing_1,nFHRing_2,cl_conc_(mm),time_between_transporter_added_and_lysis_(s),thiourea,urea,squaramide,indole,tambjamine,carbazole,acridinone,perenosin,bisbzimpy,isophthalamides_dipicolineamides,classes
31,0.5491328822960257,0.15303045005138288,0.5796720776661503,0.27816485891825765,0.9275811342721819,0.2562282691947918,0.281025442402668,0.7128745885033283,0.7698338669393032,0.4198978341597814,0.39237583273171883,0.40646767743502155,0.5938181497086698,0.5753286160355603,0.46832729234971837,0.9252578844854529,0.0,0.3562203579476894,0.8434265065818637,0.6420618836230338,0.4550978755708332,0.29978228815291685,0.5607462814294712,0.47225717165692704,0.8304814516680771,0.5206138460805508,0.7592678879598941,0.8276183425156194,0.7328362675946565,0.3496579903900695,0.7042541689535445,0.7036286895692855,0.4133923131718106,0.7947735551080333,0.21386340339332577,0.37622336945962354,0.28823306373734103,0.11454361035029303,0.1401451077840608,0.772802829017392,0.1261523929275202,0.3747464711074815,0.08818683976240232,0.10599470233158606,0.5846550731717353,0.9664367543483183,0.07950840489080835,0.31210911481680315,0.30616241445357684,0.013400566674366843,0.3353091334055798,0.0,0.5733140893537698,0.26631176099809495,0.0,0.0,0.0,0.0,0.0,0.06004462136701109,0.0,0.0,0.15782633244599326,0.30830563407305217,0.1326874141414733,0.9563532436771217,0.8502309728355285,0.08911831019342592,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,0.8286043112601789,0.24759143124908167,0.3564195494487544,0.4797685537955943,0.8450442001695487,0.2663465697177463,0.23477412527041552,0.9091012980698444,0.8048231207246668,0.39153307264010573,0.37234942628845785,0.38741011744127707,0.7511086085758014,0.14474753786655076,0.8378588555254286,0.8092079755999042,0.07687606177212242,0.22932888108249044,0.8893998143461386,0.5426635471338623,0.4876200469016613,0.6763754501644693,0.1790404035811054,0.805925308472222,0.7074546986155235,0.40057713514049903,0.5067860429685751,0.8985273140082163,0.6329938856045323,0.4845004645797774,0.6343905899947213,0.6357898550232789,0.5195463532475071,0.4344412156305173,0.5683676271465372,0.10691796433037193,0.20769046263451385,0.11376403473395291,0.2057793519219891,0.826803416243067,0.18225534604952312,0.3411128860804288,0.1302914977804533,0.1474528029501336,0.7209552099798995,0.6011763883551557,0.0769425376102677,0.010567052909778107,0.03925569411686192,0.8490959010528858,0.19796398768456247,0.0,0.5687630153541667,0.25603302756707746,0.0,0.3137821550144812,0.0,0.0,0.3333333333333333,0.0,0.0,0.33333333333333337,0.0,0.3113476189961477,0.12668972366290313,0.9563532436771217,0.8502309728355285,0.10128159487362048,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489.0,270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,0.337504781377751,0.03206379934412536,0.6241206752826127,0.16663741360563325,0.9446035045285887,0.37519605223617986,0.2667418455371655,0.7646849221765344,0.7159264625847561,0.17129916807297052,0.13718670757752605,0.16253780556751263,0.34464683892378734,0.753276977702221,0.18642786780600024,1.0,0.32083962044141506,0.3000675994361163,0.6730909882386161,0.22537231968133822,0.18721678015702464,0.10953380970761484,0.9271540017432223,0.0,1.0,0.4370358005094035,0.1981729057178897,0.6405383127881542,0.6443111443195272,0.12308906200172626,0.5168383358671735,0.5842075246204487,0.12337043935240083,0.6585599678477261,0.06744185361215227,0.9389386904809023,0.7999957136576406,0.07510428334889707,0.2715749722672633,0.6502897084211116,0.12170377081817316,1.0,0.2043766884058394,0.15916778301160725,0.3288827801707699,0.8409589083444138,0.07986765851653743,0.009589845387996565,0.032634639085429185,0.8614225105119022,0.6263696967792258,0.0,0.5390961284522175,0.27594637070571637,0.0,0.15448540750735648,0.0,0.30419716021117027,0.0,0.0,0.0,0.0,0.0,0.0,0.13654320219030827,0.9563532436771217,0.8502309728355285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,0.866129655961549,0.402274422493627,0.4075781616717982,0.5521581591502072,0.531913619022991,0.5717759858965039,0.7421484441431127,0.45362221495775834,0.709550365493395,0.5541073249714635,0.5321752208023814,0.5451290344716336,0.9612275708549429,0.2532739584056719,0.9090061290932201,0.5008745979274333,0.6773199945751177,1.0,0.7215500545758449,0.6921432378400459,0.7191137568890973,0.5788972191200371,0.27788580447407984,0.8049180377701126,0.48172802545180166,1.0,0.6100148360652909,0.6548673025903289,0.6468017004603691,0.41946274401222516,0.6493894547408325,0.6465946931488935,0.4535375326229088,0.5780128674942335,0.41174719551608796,0.03650296116577789,0.3824263429748075,0.2044923541517959,0.2172278932268562,0.7203011755356906,0.19574283667598127,0.21775537136172055,0.1443992762020086,0.16300186102541706,0.7267056513195276,0.6012335020715398,0.07694253761133951,0.011054175429713986,0.04026781257286427,0.84624911765256,0.12613456674638313,0.0,0.5687630153541667,0.1858768288780518,0.0,0.31721924295100096,0.0,0.0,0.3333333333333333,0.0,0.0,0.33333333333333337,0.0,0.6447872998590635,0.0919751811305971,0.9563532436771217,0.8502309728355285,0.10128159487362048,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489.0,270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35,0.8163405011042633,0.09456113776716495,0.3335997050616984,0.41333477446253974,0.8426937771428402,0.37584940535448824,0.17501070332212904,0.7247759579728059,0.6737382590898356,0.12948483597324026,0.10534494014152083,0.1281829174598694,0.4671154642882098,0.049339418459959206,0.7535500476225272,0.7923444613838603,0.3235879375587818,0.04359171258086525,0.6122113522524733,0.13332156200484313,0.11290788554324238,0.9583008706830458,0.0,0.8234170906562026,0.6713190444452203,0.07819953937131863,0.3762377195357255,0.5705291823042915,0.22730989568448343,1.0,0.23005013605833724,0.2320014669759814,1.0,0.0801354232649929,0.8801519243083766,0.2542048708331808,0.40207560009433185,0.028677859879509826,0.38976274320559484,0.532929033985356,0.37523613723285465,0.3528599469664453,0.37039865094609836,0.3762359187553429,0.7174767009812606,0.6011555294490709,0.07694253761021796,0.01009814884203375,0.03852703302255678,0.8492134400886631,0.31317513002730557,0.0,0.5687630153541667,0.2996390508433015,0.0,0.3115632198691109,0.0,0.30419716021117027,0.3333333333333333,0.0,0.0,0.33333333333333337,0.15782633244599326,0.0,0.148266764294724,0.9563532436771217,0.8502309728355285,0.10128159487362048,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489.0,270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,0.337504781377751,0.0,0.5567906001816709,0.2111116035476779,0.9210638290767101,0.36915056271463187,0.2667418455371655,0.7646849221765344,0.6611968557741318,0.1484268336071313,0.1133696299955138,0.13590146064213454,0.23554892517677228,0.5797420027384907,0.29443052026723937,0.9498324626603817,0.29747156842714806,0.3000675994361163,0.47452372808841986,0.17465768772398535,0.0,0.3517127424121491,0.7734194418847024,0.07244911541322052,0.9656242542912072,0.4370358005094035,0.6158465683349154,0.45965134762172977,0.6029301360811192,0.07239729398485417,0.3582710915584319,0.3779215310737692,0.1392281229032334,0.5811901854186783,0.2654277350174318,0.9999999999999998,0.6663300826448797,0.5022387984960267,0.6381626922753996,0.5164420222981895,0.3176410405829426,0.6957439161936313,0.4798140572338834,0.4940927520792786,0.06997605020518471,0.9478350656519332,0.07986765851653743,0.3121090080690112,0.30616038346876095,0.013402447418688013,0.6263696967792258,0.0,0.6427459662307667,0.313241833580272,0.0,0.0,0.0,0.30419716021117027,0.0,0.06004462136701109,0.0,0.0,0.07093567452675097,0.0,0.1698165979331603,0.9563532436771217,0.8502309728355285,0.08911831019342592,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,0.6486296072178925,0.0815828418232205,0.6028666162608893,0.2515555142774223,0.7641550534884674,0.43976204954142717,0.3000844309931772,0.7816113321487433,0.7364768443709664,0.16766379644405704,0.13426821463598776,0.15923157436235152,0.4284763475776626,0.6383519162576294,0.41323493370827863,0.6607277094459524,0.5025371107842479,0.4133750811645044,0.753340041273568,0.2040245131689714,0.289195838581516,0.2726222269612064,0.7018578717899286,0.3818780389825257,0.4794523929767912,0.6248880602504818,0.3875827064609496,0.722324682063597,0.5452651434431663,0.2500903696816835,0.44227354786444056,0.49072388316170057,0.2707060193694515,0.5726213509049793,0.2636495057938436,0.5316114315959424,0.5019440913703082,0.08386512669526114,0.2714009323830553,0.7493757929215802,0.1975694206471791,0.6576967893205393,0.25903235358719146,0.2321719079720965,0.33407260897104574,0.7945185856738286,0.07986603895266975,0.011179705821113828,0.03979966620954989,0.834626868665568,0.37481348586010665,0.0,0.5368964485615839,0.2830390734144797,0.4337684957568168,0.15918525535831898,0.0,0.25349763350930854,0.0,0.0,0.0,0.0,0.0,0.0,0.1666390146475374,0.9563532436771217,0.8502309728355285,0.09368695858549897,0.6982831123151736,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,489.0,270.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,0.8153895295806519,0.1316019354817684,0.5497268336129532,0.33056037890171,0.6292784469162058,0.4839179894796318,0.1394951344395228,0.6228402408169798,0.6580661261185503,0.3354699305720818,0.3204945133132156,0.3286817654992785,0.2672953153536891,0.436409385373366,0.5489378705875786,0.6468479551181775,0.4655157875268318,0.16439356627313348,0.6890200638260838,0.3369114657495997,0.414828730828777,0.39667105535814273,0.49912778734248986,0.5793315097997889,0.3558326774973017,0.25922047727993724,0.5073277407849911,0.6581507413744596,0.6929683651349142,0.46782529274403883,0.6437466048334615,0.6515559858514417,0.5433931685025688,0.7467706141133241,0.3685003516780221,0.28381804319287607,0.36726921547157876,0.05884230751289399,0.09103199844795506,0.5122243153996388,0.12178279686438634,0.09112130950957395,0.13083508987179537,0.1285834235433603,0.5759333779307443,0.7744207591225893,0.07955643349203378,0.31210922657674844,0.3061637813615321,0.013396984371606635,0.19132267986691542,0.0,0.6115855025328036,0.30340456713249647,0.4525521084010582,0.0,0.0,0.33037744744495623,0.0,0.06004462136701109,0.0,0.0,0.3919375105065022,0.16442831981055686,0.1722985476193279,0.9563532436771217,0.8502309728355285,0.1828052687789249,0.6982831123151736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,489.0,270.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39,0.6441920200969857,0.27649673221823234,0.7177559193102746,0.2675965472773217,0.5633475766125362,0.5203091793609065,0.2351901022997369,0.7175313951978264,0.5923646305287263,0.2013144893809262,0.16334505764101978,0.18860354011607877,0.4316239371018036,0.5969614206087754,0.48782581239165784,0.6165460099044914,0.4847123277873874,0.2877169464389473,0.6314916950785137,0.19851104236369566,0.37018240837609606,0.2530788166501794,0.6493313881973746,0.48310783658996437,0.41819380830425606,0.42219272319299905,0.4579056785877601,0.5954282595654827,0.5081725701337285,0.37030784344763074,0.41307523340632013,0.4548048641350955,0.4314282628153307,0.6538802624127922,0.32460343587420415,0.33738485396007634,0.320068048657455,0.05782078794662443,0.2347525017778368,0.6942121173452992,0.23450606660187398,0.432516431202416,0.3218510548987319,0.2880836497065391,0.3370931016875014,0.7934150682608279,0.0788921420010067,0.01173654649226874,0.04200443371085938,0.8346165386678308,0.3781939552621907,0.0,0.5209349970357199,0.5844146377470028,0.8759189014462477,0.3239379454204141,0.0,0.3637837248778587,0.0,0.0,0.0,0.0,0.1816185591078167,0.0,0.34235775348053693,0.9563532436771217,0.8502309728355285,0.43141094102290256,0.8865852597665356,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,489.0,270.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,0.6440562959086549,0.05211232647622023,0.5170345962039035,0.3179704217172235,0.7585549893447499,0.4180444753531294,0.26460832672915585,0.7455465209105891,0.6353053422455822,0.14751348244008197,0.11477375083651653,0.13574925657253567,0.23975995414850781,0.42490682640674204,0.5414144602906257,0.7026150807457406,0.4073930806927592,0.31157514158717414,0.5686153832763248,0.1594911536118334,0.2957072792854141,0.45802539762543826,0.4897593723675693,0.567827761596964,0.44639531710170693,0.4586561737540612,0.6199502188230265,0.546679421226324,0.4435856893837622,0.546902560105294,0.31138870608881786,0.31267665250462523,0.6204244570446769,0.6051772443920691,0.5420313666466674,0.31400548489512325,0.37890321075813593,0.5046743408779175,0.5943530703739675,0.6035253783374054,0.4592030473504387,0.38022730769591717,0.5788176679748693,0.5858183108674705,0.17608476534537343,0.7950526202218045,0.07978729943593343,0.31210906853412235,0.30616121096062654,0.013400533152177374,0.4017690132687175,0.0,0.6549764708134013,0.327487455630565,0.4494669889867669,0.0,0.0,0.32024964981633885,0.0,0.06004462136701109,0.0,0.0,0.07093567452675097,0.0,0.20897506553914905,0.9563532436771217,0.8502309728355285,0.1828052687789249,0.6982831123151736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,489.0,270.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41,0.6440562959086549,0.0833832738454456,0.5881746419486911,0.2860914520033494,0.716532690914071,0.44816109996753795,0.26460832672915585,0.7455465209105891,0.7140828212608437,0.1714152167857366,0.14039380851085903,0.16392813762807326,0.3142401041014852,0.5395035170269088,0.494149963287719,0.6502893320082314,0.4670186819817681,0.31157514158717414,0.7185519414586281,0.19261434831384108,0.3780449869360356,0.24453980598068892,0.6396514529322623,0.48248927495763666,0.39937415328427317,0.4586561737540612,0.5041254082217027,0.6870144118583106,0.528286330538665,0.4362700518874048,0.433252923343495,0.47542194611741256,0.5110176697642752,0.6735123835941754,0.33486166351715496,0.35876557763512396,0.41480491688001364,0.0767323939935668,0.23409761944714685,0.6226086039582236,0.23205056503537327,0.4715566566839142,0.3346549119209381,0.2932064885080983,0.3165475531751236,0.7934939486551185,0.07978729943593343,0.011047274701278198,0.0394026351630713,0.8346268395071821,0.4017690132687175,0.0,0.5513266330348521,0.2901919927560094,0.4365728529154366,0.1573581894852126,0.0,0.32024964981633885,0.0,0.0,0.0,0.0,0.0,0.0,0.17094506741588308,0.9563532436771217,0.8502309728355285,0.09368695858549897,0.6982831123151736,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,489.0,270.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,0.8153895295806519,0.16287371062671935,0.621127651788102,0.3010478557951897,0.6033467107733357,0.5209521759465139,0.1394951344395228,0.6228402408169798,0.6848354589568955,0.3578541341145445,0.34457987359484926,0.355157474350575,0.32146413100672777,0.51759768558366,0.5179168622585382,0.6258712785397803,0.5140023563394834,0.16439356627313348,0.7160456424369527,0.35880807020311434,0.46615180982569926,0.24884465538110212,0.6022428911340224,0.5224472965888395,0.36194512971279064,0.25922047727993724,0.4404780722576611,0.6822647487761441,0.687264803477208,0.4431506104994064,0.6517993656311185,0.6658966118611716,0.5152368880574103,0.7835359105609998,0.2397357713073599,0.3124964992837278,0.3658484632504111,0.04820816515194981,0.1007430712876144,0.5286469268271022,0.10203925217887427,0.14757903333476421,0.09934528975830925,0.09348992584016372,0.5764133038142056,0.7745727485860066,0.07955643349203378,0.011539680401441377,0.041136150512016245,0.8289557825483698,0.19132267986691542,0.0,0.5079356647542546,0.2661091042579409,0.439657972329728,0.16185785140800674,0.0,0.33037744744495623,0.0,0.0,0.0,0.0,0.2420886697567546,0.16378330664809457,0.1429598473985542,0.9563532436771217,0.8502309728355285,0.09368695858549897,0.6982831123151736,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,489.0,270.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43,0.42883060491146807,0.09253298296065567,0.6125066730855521,0.16886613749888835,0.9027320944126491,0.3747611676863952,0.27259311890252236,0.752008652657602,0.7195476172712597,0.194838793866917,0.15640129622588558,0.18006616601201497,0.5027587641799477,0.6992359355608,0.2131276029941116,0.9015846733087911,0.3198097979895822,0.3250921348240477,0.6962143768262183,0.26881792737886784,0.2512160183273945,0.5041329416569234,0.7271704758706177,0.15750454709199485,0.8131836934206529,0.48573418421680586,0.40761681848846987,0.6543496955405359,0.5511007258164591,0.15865869161590768,0.4886834836299952,0.518634888657813,0.16604406291453444,0.3291077413867778,0.2683124945659261,0.5915121310288489,0.5461538051909367,0.03388734950645661,0.1764490350606246,0.745433055106581,0.12739619180303716,0.6100445790045852,0.1303702536138555,0.12321164150973526,0.42928904101942367,0.6055100678474878,0.07365039676578888,0.009607157022395674,0.03304163905468016,0.860826784947216,0.4905183556104129,0.0,0.518671704635991,0.2632107669440086,0.0,0.29569701623662414,0.0,0.15209858010558513,0.0,0.0,0.0,0.17460569372165705,0.15782633244599326,0.0,0.391371868575726,0.9563532436771217,0.8502309728355285,0.2559629761480954,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,488.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,0.4988914594161038,0.16951433313564374,0.7741731974161088,0.11921165231867942,0.7218201486774283,0.595063457715465,0.2840530324674088,0.7520043961357592,0.7764274270710948,0.2077968835859189,0.1708221002078792,0.19594666026500906,0.4572452132267283,0.8391212456008226,0.24673011682357743,0.6629073164586277,0.742559724312849,0.35102880278712895,0.8251497276015142,0.2430323228247616,0.22504400817678522,0.06005142474655245,0.9199591066986627,0.17369250920679336,0.4943675531169326,0.5275715588438824,0.10481892404910287,0.798280122059629,0.642655116958456,0.15215257120431713,0.5431180810556943,0.5988316304872872,0.16728774012978714,0.7166620182247085,0.0732584330837267,0.7786481312242295,0.4515210234512905,0.07037963740936626,0.2575986963290848,0.6617530401240851,0.11317628584452602,0.6698751473227895,0.16619508699564128,0.13387426680521017,0.348504963852567,0.8351790362244054,0.07889267424296942,0.010127470323683774,0.0348544138270378,0.8608167570489407,0.501185149528911,0.0,0.4706221750110168,0.550623973834625,0.0,0.32502657151338027,0.0,0.4055962136148937,0.0,0.0,0.0,0.0,0.3156526648919865,0.0,0.27245859547945395,0.9563532436771217,0.8502309728355285,0.24403702385190462,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,488.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
