,feature,importance,importance_std,abs_importance
48,NssO_1,0.0,0.0,0.0
49,NdO_0,0.0,0.0,0.0
50,NdO_1,0.0,0.0,0.0
51,NdO_2,0.0,0.0,0.0
52,NdO_3,0.0,0.0,0.0
53,NdO_4,0.0,0.0,0.0
54,NdO_5,0.0,0.0,0.0
55,NssO_0,0.0,0.0,0.0
56,n5HRing_0,0.0,0.0,0.0
57,nARing_2,0.0,0.0,0.0
58,n5HRing_1,0.0,0.0,0.0
59,n5HRing_2,0.0,0.0,0.0
60,bisbzimpy,0.0,0.0,0.0
61,perenosin,0.0,0.0,0.0
62,acridinone,0.0,0.0,0.0
63,carbazole,0.0,0.0,0.0
64,tambjamine,0.0,0.0,0.0
65,indole,0.0,0.0,0.0
66,squaramide,0.0,0.0,0.0
67,urea,0.0,0.0,0.0
68,thiourea,0.0,0.0,0.0
69,$\Delta t$,0.0,0.0,0.0
70,[Cl$^{-}]$,0.0,0.0,0.0
71,nFHRing_2,0.0,0.0,0.0
72,nFHRing_1,0.0,0.0,0.0
73,nFHRing_0,0.0,0.0,0.0
74,nFRing_2,0.0,0.0,0.0
75,nFRing_1,0.0,0.0,0.0
76,nFRing_0,0.0,0.0,0.0
77,n5AHRing_1,0.0,0.0,0.0
78,n5AHRing_0,0.0,0.0,0.0
79,nAHRing_1,0.0,0.0,0.0
80,nAHRing_0,0.0,0.0,0.0
81,n5ARing_1,0.0,0.0,0.0
82,n5ARing_0,0.0,0.0,0.0
83,NdssC_3,0.0,0.0,0.0
84,nARing_1,0.0,0.0,0.0
85,nARing_0,0.0,0.0,0.0
86,n5HRing_3,0.0,0.0,0.0
87,NdssC_4,0.0,0.0,0.0
88,nS_1,0.0,0.0,0.0
89,NdssC_2,0.0,0.0,0.0
90,MATS6d,0.0,0.0,0.0
91,BCUTc-1h,0.0,0.0,0.0
92,GATS2are,0.0,0.0042132504423474165,0.0
93,GATS2pe,0.0,0.0,0.0
94,GATS2s,0.0,0.0,0.0
95,GATS3c,0.0,0.0,0.0
96,GATS2c,0.0,0.0,0.0
97,MATS2are,0.0,0.0,0.0
98,MATS2pe,0.0,0.0,0.0
99,MATS2se,0.0,0.0,0.0
100,MATS7v,0.0,0.0,0.0
101,MATS6s,0.0,0.0,0.0
102,MATS4c,0.0,0.0,0.0
103,SdsCH,0.0,0.0,0.0
104,MATS2c,0.0,0.0,0.0
105,MATS1c,0.0,0.0,0.0
106,AATSC7v,0.0,0.0,0.0
107,AATSC5c,0.0,0.0,0.0
108,AATSC3c,0.0,0.0,0.0
109,AATSC0c,0.0,0.0,0.0
110,ATSC2pe,0.0,0.0,0.0
111,ATSC2se,0.0,0.0,0.0
112,ATSC6d,0.0,0.0,0.0
113,ATSC5c,0.0,0.0,0.0
114,ATSC4c,0.0,0.0,0.0
115,BCUTp-1h,0.0,0.0,0.0
116,SaaNH,0.0,0.0,0.0
117,NdssC_1,0.0,0.0,0.0
118,nS_3,0.0,0.0,0.0
119,NdssC_0,0.0,0.0,0.0
120,NdsCH_2,0.0,0.0,0.0
121,NdsCH_1,0.0,0.0,0.0
122,NdsCH_0,0.0,0.0,0.0
123,nBondsD_6,0.0,0.0,0.0
124,nBondsD_5,0.0,0.0,0.0
125,nBondsD_4,0.0,0.0,0.0
126,nBondsD_3,0.0,0.0,0.0
127,nBondsD_2,0.0,0.0,0.0
128,nBondsD_1,0.0,0.0,0.0
129,nBondsD_0,0.0,0.0,0.0
130,nS_2,0.0,0.0,0.0
131,SdO,0.0,0.0,0.0
132,ATSC0c,0.0,0.0,0.0
133,nS_0,0.0,0.0,0.0
134,nBase_1,0.0,0.0,0.0
135,nBase_0,0.0,0.0,0.0
136,SRW05,0.0,0.0,0.0
137,VSA_EState9,0.0,0.0,0.0
138,VSA_EState3,0.0,0.0,0.0
139,EState_VSA3,0.0,0.0,0.0
140,PEOE_VSA12,0.0,0.0,0.0
141,PEOE_VSA10,0.0,0.0,0.0
142,SssO,0.0,0.0,0.0
143,isophthalamides_dipicolineamides,0.0,0.0,0.0
